,created_timestamp,post_id,post_message,post_url,page_id,page_name,source_relation,platform,clicks,impressions,likes
18,2020-04-06 12:00:53+00:00,204839736199042_3518475124835470,"Vous avez raté notre #webinar la semaine dernière sur la façon d'adresser les Tendances #RH en 2020 ? Pas d’inquiétude, vous pouvez télécharger le #replay dès aujourd'hui ! 👇
https://bit.ly/2X4IgZB",https://facebook.com/204839736199042/posts/3518475124835470,204839736199042,Kertys,,facebook,0.0,0.0,0.0
19,2019-05-22 14:00:02+00:00,204839736199042_2809698332379823,"Remémoration sur l’événement ""Rencontres Entreprises 2019"" organisé par inwi et CFCIM.
c’était une journée pour sensibiliser les professionnels aux enjeux et aux opportunités qu’offre la transformation digitale, et les accompagner pour adopter les outils et les pratiques adéquats pour réussir la transformation de leurs entreprises. En plus des séances plénières animées par des experts reconnus dans leurs domaines.",https://facebook.com/204839736199042/posts/2809698332379823,204839736199042,Kertys,,facebook,0.0,1.0,0.0
20,2022-03-02 10:16:03+00:00,204839736199042_5665792156770412,"Qu'est-ce que #StreamSets ?

La plateforme #DataOps StreamSets permet à l'ensemble de votre équipe, des #data #engineer hautement qualifiés aux développeurs #ETL visuels, d'effectuer un travail d'ingénierie de données puissant. Seul StreamSets permet à la fois de commencer à construire rapidement des pipelines grâce à une conception axée sur l'intention et de les étendre facilement pour répondre aux besoins complexes des entreprises.

📌 Les pipelines de données intelligents s'adressent à l'ensemble de l'écosystème de l'ingénierie des données, permettant à un ingénieur de données d'aider 10 développeurs ETL et de servir 100 analystes. Les pipelines intelligents éliminent également 90 % du temps consacré à la réparation et à la maintenance, car ils sont résistants à la dérive des données et offrent une portabilité vers de nouvelles plateformes de données sans réécriture. Avec #StreamSets, fournissez des données en continu via #DataOps, malgré la dérive constante des données.

L'exécution de votre premier pipeline dans StreamSets est simple et entièrement gratuite.

✳ Facile à démarrer, facile à faire évoluer
- Créez et déployez rapidement des pipelines de streaming, batch, CDC, ETL et ML.

✳ Gestion automatique de la dérive des données  
- Maintenez les tâches en cours d'exécution même lorsque les schémas et les structures changent. 

✳ Déployez sur des plateformes hybrides et multi-clouds.
- Surveillez et gérez tous vos pipelines de données à partir d'un seul et même écran.

Demandez votre démonstration StreamSets ici : https://lnkd.in/dfSPs8j2 👈",https://facebook.com/204839736199042/posts/5665792156770412,204839736199042,Kertys,,facebook,4.0,150.0,0.0
21,2018-12-03 12:50:48+00:00,204839736199042_2528776017138724,,https://facebook.com/204839736199042/posts/2528776017138724,204839736199042,Kertys,,facebook,0.0,0.0,0.0
22,2020-10-06 12:15:21+00:00,204839736199042_4055343841148593,,https://facebook.com/204839736199042/posts/4055343841148593,204839736199042,Kertys,,facebook,0.0,21.0,0.0
23,2018-12-21 16:26:01+00:00,204839736199042_2541782699171389,"⚠️ Découvrez l’occasion en or avec M-files 
""Trouver l’aiguille dans une boite en foin! ""
➡️ https://tinyurl.com/y72sfkyz",https://facebook.com/204839736199042/posts/2541782699171389,204839736199042,Kertys,,facebook,0.0,0.0,0.0
24,2019-01-23 14:41:00+00:00,204839736199042_2572935066056152,Safran adapte sa stratégie de recrutement en temps réel avec Talentsoft RH Analytics,https://facebook.com/204839736199042/posts/2572935066056152,204839736199042,Kertys,,facebook,3.0,44.0,3.0
25,2020-10-05 09:33:26+00:00,204839736199042_4051680838181560,"#Talentsoft_solution_SIRH_Talent_managment

Votre organisation envisage-t-elle une solution de gestion des talents cette année ? 👇

Contactez-nous pour vous aider à comprendre la richesse d'une solution de gestion des RH, de la paie et des talents 100% cloud pour vos talents. (présentation Démo en option)
👉 http://bit.ly/2PMFpzT

#Talentsoftmaroc #sirh #digitalmorocco #digitalnow
#digitalmaroc #digitalafrique #digitalworkplace
#MarocDigital #AfriqueDigitale #DRH #RH #HR
#ressourceshumaines #HCM",https://facebook.com/204839736199042/posts/4051680838181560,204839736199042,Kertys,,facebook,10.0,848.0,1.0
26,2021-12-17 09:09:04+00:00,204839736199042_5388938121122485,,https://facebook.com/204839736199042/posts/5388938121122485,204839736199042,Kertys,,facebook,0.0,6.0,0.0
27,2019-02-21 12:25:43+00:00,204839736199042_2657970080885983,"Félicitations à Talentsoft d'avoir reçu le Grand Prix lors de cette 2ème édition des Les Trophées des Futures Licornes qui récompense des entreprises technologiques françaises avec le potentiel d’ici à cinq ans de devenir des licornes.
Nous sommes fiers de cette collaboration  #kertys #talensoft #casablanca",https://facebook.com/204839736199042/posts/2657970080885983,204839736199042,Kertys,,facebook,0.0,0.0,0.0
28,2021-05-01 11:16:38+00:00,204839736199042_4658034084212896,"#1erMai

« Peu importe le succès, il s’agit d’être grand, non de le paraître. » 
#RomainRolland 

🏆 Kertys vous souhaite une BONNE FÊTE DU TRAVAIL 2021 !

 #digitalmorocco #FêteduTravail2021 #staysafeatwork #staysafestayhome #happylaborday",https://facebook.com/204839736199042/posts/4658034084212896,204839736199042,Kertys,,facebook,0.0,17.0,1.0
29,2021-03-17 09:02:01+00:00,204839736199042_4518659128150393,"#RPA | Robotic process automation

🤖Avec RPA,Un bot logiciel reproduit la façon dont un humain interagirait avec une application ou un système, puis automatise cette tâche. Pour de nombreuses organisations, la mise en œuvre de la RPA est l'une des premières approches (et la plus directe) de l'automatisation dans leur parcours de transformation digitale.

Demandez un démo RPA sur : https://bit.ly/3a7ndu4
#rpa #rpamaroc #rpaafrica #roboticprocessautomation #ai #automation #artificialintelligence #whodoyoucollect #technology #machinelearning #intelligentautomation #robotics #innovation #processautomation #automationanywhere",https://facebook.com/204839736199042/posts/4518659128150393,204839736199042,Kertys,,facebook,0.0,17.0,0.0
30,2019-01-10 09:29:42+00:00,204839736199042_2588457091170616,"Talentsoft finalise une levée de fonds de 50 millions de dollars pour accélérer sa croissance
""Nous sommes fiers de dire que notre nouveau cycle de financement nous permettra d’accélérer la croissance grâce à trois leviers stratégiques:
- expansion internationale,
- investissement dans la gestion des données relatives aux ressources humaines et l'innovation dans l'expérience des employés,
- pivoter vers une plate-forme ouverte aux applications externes.""
https://lnkd.in/dqchuXD
#kertysmaroc #talentsoft",https://facebook.com/204839736199042/posts/2588457091170616,204839736199042,Kertys,,facebook,0.0,1.0,0.0
31,2019-10-09 15:21:12+00:00,204839736199042_3089759177707069,"#Octobre10
A l'occasion de la journée de mondiale de la poste #Kertys et M-Files vous souhaite une bonne gestion de vos #courriers #bureau d'#ordres avec la #solution #GED M-Files

#poste #worldday #dématérialisation #mfiles #transformationdigitale #maroc #morocco #africa #afrique",https://facebook.com/204839736199042/posts/3089759177707069,204839736199042,Kertys,,facebook,2.0,81.0,2.0
32,2020-12-01 11:31:47+00:00,204839736199042_4220933977922911,"#Moisdelinnovationpublique | L' UGAP la centrale d'achat public a mis en place la solution Talentsoft pour rationaliser et simplifier ses processus RH
👉 Retour avec le témoignage vidéo de l'UGAP : https://bit.ly/2TTevYL
#secteurpublic #innovation #RHInnovation Direction interministérielle de la transformation publique",https://facebook.com/204839736199042/posts/4220933977922911,204839736199042,Kertys,,facebook,0.0,23.0,0.0
33,2019-01-04 15:00:01+00:00,204839736199042_2572904902725835,"Talentsoft vous offre toute la gestion de la formation et de la conformité simplifiée au sein d’une seule et même application, permettant aux RH de se dédier au développement stratégique de l’organisation et de ses collaborateurs.
☑️Identifier et consolider les besoins de formation
☑️Faciliter la planification et la gestion logistique de la formation
☑️Anticiper les besoins de formation et alignez-les

➡️ http://www.kertys.com/
#kertysmaroc #talentsoft #cloud #rh",https://facebook.com/204839736199042/posts/2572904902725835,204839736199042,Kertys,,facebook,0.0,1.0,0.0
34,2019-09-03 09:50:06+00:00,204839736199042_3014918815191106,,https://facebook.com/204839736199042/posts/3014918815191106,204839736199042,Kertys,,facebook,0.0,0.0,0.0
35,2019-06-26 14:35:28+00:00,204839736199042_2877457072270615,"Aujourd'hui, il y a encore trop d'entreprises qui se contente de processus de travail obsolètes.

La clé de la #numérisation réside dans la fluidité du processus collaboratif. Et les #workflow travail est l'une des premières étapes pour assurer une #transformationnumérique et permettre aux entreprises d'acquérir un avantage concurrentiel. 
La #dématérialisation  dynamise et automatise les processus de travail, structure le contenu et permet ainsi aux entreprises d'être plus compétitives.
#Kertys #GED #Maroc #gestiondocumentaire #MFiles",https://facebook.com/204839736199042/posts/2877457072270615,204839736199042,Kertys,,facebook,0.0,0.0,0.0
36,2019-06-04 14:00:02+00:00,204839736199042_2832310620118594,"Nous vous souhaitons un Eid Moubarek à tous! 
#EidMoubarek
#kertys #maroc #morocco",https://facebook.com/204839736199042/posts/2832310620118594,204839736199042,Kertys,,facebook,0.0,0.0,0.0
37,2019-01-10 12:30:01+00:00,204839736199042_2563125743703751,"📣 Il ne reste que quelques jours avant Les Mornings M-Files Maroc by Kertys qui se tiendra le mardi 22 janvier 2019 à la Table des sens, Casablanca 📆
Inscrivez-vous et bénéficiez d’une version d’essai de 30 jours sur votre téléphone ! 😊
 ⚠️ Places limitées ! 

✅ https://bit.ly/2V4gsRA",https://facebook.com/204839736199042/posts/2563125743703751,204839736199042,Kertys,,facebook,0.0,0.0,0.0
38,2019-10-03 10:58:52+00:00,204839736199042_3076041669078820,,https://facebook.com/204839736199042/posts/3076041669078820,204839736199042,Kertys,,facebook,0.0,0.0,0.0
39,2021-10-19 09:27:50+00:00,204839736199042_5188069577876008,"Kertys Maroc vous présente ses meilleurs voeux à l’occasion de Aid Al Mawlid Annabawi.

كرتيس المغرب تقدم لكم أطيب التهاني بمناسبة ذكرى المولد النبوي الشريف",https://facebook.com/204839736199042/posts/5188069577876008,204839736199042,Kertys,,facebook,2.0,49.0,1.0
40,2019-09-12 12:24:32+00:00,204839736199042_3032876590061995,"Chez Kertys, pour garantir le succès de vos projets, nos experts et consultants vous accompagnent à chaque étape de son déploiement. 
 www.kertys.com/demande-de-démo

 #Enterprise #Business #digitalworkplace #intranet #collaborationtools #collaboration #digital #experienceclient #experiencecollaborateur #GED #ECM #IoT #cloud",https://facebook.com/204839736199042/posts/3032876590061995,204839736199042,Kertys,,facebook,0.0,0.0,0.0
41,2019-05-22 11:17:13+00:00,204839736199042_2809682202381436,"Infographie: Malgré l’existence de  #solutions fiables et abordables de gestion de contenu d’entreprise telles que #M-Files, les #employés ont toujours des difficultés à trouver des informations rapidement et en contexte. 
#Kertysmaroc  #ged #Document #Maroc #francophonie

http://www.kertys.com/
contact@kertys.com",https://facebook.com/204839736199042/posts/2809682202381436,204839736199042,Kertys,,facebook,0.0,0.0,0.0
42,2020-01-07 09:52:19+00:00,204839736199042_3304565036226481,"Lisez ce livre blanc pour découvrir les dix avantages les plus importants de l'analyse basée sur le cloud.
#Birst #Business #intelligence #birstmaroc #analytics

http://bit.ly/35ANnS1",https://facebook.com/204839736199042/posts/3304565036226481,204839736199042,Kertys,,facebook,0.0,0.0,0.0
43,2019-02-11 09:28:47+00:00,204839736199042_2639867352696256,"Birst est la seule plate-forme de Business Intelligence d'entreprise qui connecte l'ensemble de l'organisation par le biais d'un réseau d'instances BI virtualisées entremêlées sur un tissu analytique commun partagé. 
Les solutions BI d'entreprise de Birst offrent la rapidité, le libre-service et l'agilité dont les employés de première ligne ont besoin, ainsi que l'échelle, la sécurité et le contrôle nécessaires pour répondre aux normes rigoureuses des données d'entreprise. 

#Kertys #Maroc #Birst #IA 

 Contactez nous au 00 212 6 63 63 81 60 / 00 33 6 66 08 48 82 
 ou Demandez votre démo sur http://ow.ly/Ad2C50l4R7x
http://www.kertys.com/comment-lintelligence-artificielle-abaisse-les-barrieres-a-lentree-dans-le-domaine-de-la-bi-et-de-lanalyse/",https://facebook.com/204839736199042/posts/2639867352696256,204839736199042,Kertys,,facebook,0.0,0.0,0.0
44,2019-01-17 08:26:23+00:00,204839736199042_2599626363387022,"#M-Files
Le passage d'une approche axée sur les données à une approche axée sur l'intuition selon MicroStrategy et Forrester : exploiter le potentiel des données entre défis et obstacles.
https://lnkd.in/gst7fjf
#entreprise #microstrategy #forrester #casablanca #ai #artificialintelligence #data",https://facebook.com/204839736199042/posts/2599626363387022,204839736199042,Kertys,,facebook,0.0,0.0,0.0
45,2019-04-02 12:25:08+00:00,204839736199042_2722170091132648,,https://facebook.com/204839736199042/posts/2722170091132648,204839736199042,Kertys,,facebook,0.0,0.0,0.0
46,2019-09-02 08:35:25+00:00,204839736199042_3012862478730073,"#rentree2019 #backtowork #helloseptembre #Kertys
Après le repos et la prise de recul, on a pris de bonnes décisions et mis en place de chouettes nouvelles pour vos projets de transformation digitale",https://facebook.com/204839736199042/posts/3012862478730073,204839736199042,Kertys,,facebook,0.0,0.0,0.0
47,2021-10-22 11:57:57+00:00,204839736199042_5197925246890441,"🧾[Brochure] La #RPA pour l'industrie pharmaceutique

Pendant la crise du COVID-19, les #entreprises #pharmaceutiques se sont appuyées sur l'automatisation pour exécuter toute une série de fonctions, comme le soutien aux essais cliniques pour accélérer le développement des vaccins, ou l'accélération de la saisie et de l'analyse des données
https://lnkd.in/dmQ4B9AJ

#rpasolutions #rpamaroc #rpaafrica #automationanywhereafrica",https://facebook.com/204839736199042/posts/5197925246890441,204839736199042,Kertys,,facebook,0.0,10.0,0.0
48,2021-07-06 12:47:58+00:00,204839736199042_4857328854283417,,https://facebook.com/204839736199042/posts/4857328854283417,204839736199042,Kertys,,facebook,1.0,9.0,0.0
49,2019-10-22 17:06:07+00:00,204839736199042_3119748461374807,"Faut-il arrêter de travailler en silo !!! 
"" Pensez projet !  Si votre projet c'est d'aller chercher un café. Tu nous en parles, tu partages l'information avec tes collègues. Il peuvent t'aider à optimiser ton chemin, baisser les coûts.  Faut pas se mettre en barrière"" .

Le silo, ce fameux silo. Imaginez les employés coincés dans un énorme silo a grain. Incapable d'en sortir les pauvres.. avec du Mais qui leur tombe sur la tête. 

Il faut les sortir de là ! Bienvenu dans l'ère du collectif ! 
#expérience #collaborative #sirh #talentsoft #talentsoftmaroc",https://facebook.com/204839736199042/posts/3119748461374807,204839736199042,Kertys,,facebook,7.0,86.0,1.0
50,2019-01-28 10:10:47+00:00,204839736199042_2617202671629391,"#M-Files a une fois de plus atterri dans le Magic Quadrant Gartner pour les plates-formes de services de contenu en 2018. Téléchargez votre exemplaire du rapport, avec les compliments de M-Files. 
http://bit.ly/2sQU3Kx",https://facebook.com/204839736199042/posts/2617202671629391,204839736199042,Kertys,,facebook,0.0,0.0,0.0
51,2021-06-28 17:28:14+00:00,204839736199042_4834926396523663,,https://facebook.com/204839736199042/posts/4834926396523663,204839736199042,Kertys,,facebook,1.0,7.0,0.0
52,2019-10-17 08:45:05+00:00,204839736199042_3106798292669824,"L'amélioration de l'expérience collaborateur est une opportunité RH d'engager vos collaborateurs et de renforcer le rôle stratégique de la fonction RH dans l'entreprise.
L'experience collaborateur combine plusieurs aspects majeurs à savoir l'innovation et l'automatisation. cela dit que le management des équipes par exemple peut se faire à distance avec l'émergence des SIRH. Il faut repenser l'expérience collaborateur pour mieux se connecter à l'entreprise, de près comme de loin.",https://facebook.com/204839736199042/posts/3106798292669824,204839736199042,Kertys,,facebook,0.0,0.0,0.0
53,2019-05-14 11:12:01+00:00,204839736199042_2794831227199867,"M-Files est une #solution #intelligente de #gestion de l'information qui reçoit constamment des éloges de nos clients pour sa convivialité. Cette facilité d'utilisation ne se fait cependant pas au détriment de la richesse #fonctionnelle. 
M-Files offre des fonctionnalités de pointe pour tous les processus liés aux documents, 
#Inscriptions aux workshops Métiers de M-Files à partir du 22 Mai 2019 à Technopark Casablanca 
https://lnkd.in/drtVP8P",https://facebook.com/204839736199042/posts/2794831227199867,204839736199042,Kertys,,facebook,0.0,0.0,0.0
54,2019-07-26 10:05:03+00:00,204839736199042_2935349519814703,"Gérez vos documents et informations sans investir dans une infrastructure de serveur local qui nécessitera de la maintenance !
#kertys #MFiles #transformationnumérique 
#dématérialisation #document #maroc #afrique",https://facebook.com/204839736199042/posts/2935349519814703,204839736199042,Kertys,,facebook,0.0,10.0,0.0
55,2019-03-13 10:07:00+00:00,204839736199042_2689595277723463,"Même si cela peut paraître simple au premier abord, il n'est pas aussi facile d'éliminer les #documents #papier dans tout votre bureau qu'en appuyant sur un bouton. Une gestion #documentaire réellement sans papier exige un dévouement du sommet vers la base, des investissements dans de #nouvelles #technologies et un engagement à suivre vos nouvelles pratiques. Mais une fois que vous aurez fait le virage, vous n'aiderez pas seulement l'environnement - votre #bureau sera en mesure de faire des affaires plus intelligemment, plus rapidement et plus efficacement que jamais auparavant.
Prêt à couper le papier de votre alimentation d'entreprise ? Suivez ces conseils utiles pour devenir un bureau sans papier.
#M-Files #MFILES #Kertys #Maroc #document #GED 
https://lnkd.in/gBmRsW3",https://facebook.com/204839736199042/posts/2689595277723463,204839736199042,Kertys,,facebook,0.0,0.0,0.0
56,2020-08-03 16:15:15+00:00,204839736199042_3850536801629299,"Le monde du travail évolue rapidement : grâce à son concept global, la Kertys Digital Workplace offre des solutions pour presque tous les aspects du monde du travail de demain.

🌟 Une dématérialisation rapide de vos workflows métiers

🌟 Plateforme collaboratif d'échange

🌟 K-APPS pour la gestion de chaque fonction au sein de votre organisation ( https://bit.ly/2Z11yQC )

🌟 Une intégration /Migration fluide avec la majorité des systèmes

🌟Ergonomie et Sécurité

Pour plus d'informations :👉 https://bit.ly/2zQpQSQ

#ged #mfiles #digitalworkplace #automation #iris
#hubstore #ged #GEC #mfilesmaroc #digitalmorocco
#digitalnow #digitalmaroc #digitalafrique #MarocDigital
#AfriqueDigitale #morocconow",https://facebook.com/204839736199042/posts/3850536801629299,204839736199042,Kertys,,facebook,0.0,3.0,0.0
57,2021-12-09 11:14:07+00:00,204839736199042_5358750294141268,"Nouveau tech blog d'Instadeq ! Apprenez-en davantage sur la façon d'utiliser les #StreamSets dans vos #DataPipelines avec ces exemples de modèles d'intégration de données. #DataEngineering #DataOpsafrica #DataOpsMaroc #StreamSetsAfrica
https://bit.ly/3IzLvh4 👈",https://facebook.com/204839736199042/posts/5358750294141268,204839736199042,Kertys,,facebook,0.0,8.0,0.0
58,2021-07-09 15:15:12+00:00,204839736199042_4866668863349416,"☀️ SUMMER 2021 PRODUCT RELEASE
Discover Talentsoft solutions' latest features in the video below!
Qsk for try on : https://bit.ly/3a7ndu4
#HRM #hrmanagement #westafrica #africanbusiness",https://facebook.com/204839736199042/posts/4866668863349416,204839736199042,Kertys,,facebook,2.0,15.0,0.0
59,2020-05-12 11:03:52+00:00,204839736199042_3610580085624973,"https://buff.ly/2YQ7RGw

Pour vous aider à accélérer votre transition digitale, découvrez nos applications #KApps créées par #KERTYS et powered by #MFiles. 👇Liste d'applications disponibles sur #KappsHubStore https://buff.ly/2YQ7RGw

💪Mise en place en moins de 5 jours!💪

#ecm #ged #dématérialisation #kertys #digitalisation #ocr #factures #portail #parapheur #mfilesmaroc #kertysmaroc #quickwin #kertysdigitalworkplace",https://facebook.com/204839736199042/posts/3610580085624973,204839736199042,Kertys,,facebook,1.0,5.0,0.0
60,2021-03-08 17:21:06+00:00,204839736199042_4494340133915626,"Bonne journée internationale des femmes à toutes les femmes incroyables !
Que votre vie soit pleine de pas qui vous mènent plus haut ! Gardez le sourire et profitez de cette journée car elle est uniquement pour vous.
#8mars #womensday #InternationalWomenDay2021",https://facebook.com/204839736199042/posts/4494340133915626,204839736199042,Kertys,,facebook,0.0,12.0,1.0
